"","date","state","fips","cases","deaths"
"1294",2020-03-26,"hawaii",15,106,0
"1295",2020-03-26,"idaho",16,189,3
"1296",2020-03-26,"illinois",17,2538,26
"1297",2020-03-26,"indiana",18,656,18
"1298",2020-03-26,"iowa",19,179,1
"1299",2020-03-26,"kansas",20,171,3
"1300",2020-03-26,"kentucky",21,248,5
"1301",2020-03-26,"louisiana",22,2305,83
"1302",2020-03-26,"maine",23,155,0
"1303",2020-03-26,"maryland",24,581,4
"1304",2020-03-26,"massachusetts",25,2417,25
"1305",2020-03-26,"michigan",26,2877,63
"1306",2020-03-26,"minnesota",27,346,2
"1307",2020-03-26,"mississippi",28,486,6
"1308",2020-03-26,"missouri",29,507,8
"1309",2020-03-26,"montana",30,90,0
"1310",2020-03-26,"nebraska",31,91,0
"1311",2020-03-26,"nevada",32,535,10
"1312",2020-03-26,"new hampshire",33,158,1
"1313",2020-03-26,"new jersey",34,6876,81
"1314",2020-03-26,"new mexico",35,136,1
"1315",2020-03-26,"new york",36,39057,502
"1316",2020-03-26,"north carolina",37,637,2
"1317",2020-03-26,"north dakota",38,58,0
"1318",2020-03-26,"ohio",39,867,15
"1319",2020-03-26,"oklahoma",40,248,7
"1320",2020-03-26,"oregon",41,316,11
"1321",2020-03-26,"pennsylvania",42,1690,16
"1322",2020-03-26,"puerto rico",72,64,2
"1323",2020-03-26,"rhode island",44,165,0
"1324",2020-03-26,"south carolina",45,456,9
"1325",2020-03-26,"south dakota",46,46,1
"1326",2020-03-26,"tennessee",47,981,3
"1327",2020-03-26,"texas",48,1542,21
"1328",2020-03-26,"utah",49,402,1
"1329",2020-03-26,"vermont",50,158,9
"1330",2020-03-26,"virgin islands",78,17,0
"1331",2020-03-26,"virginia",51,603,14
"1332",2020-03-26,"washington",53,3208,151
"1333",2020-03-26,"west virginia",54,76,0
"1334",2020-03-26,"wisconsin",55,754,10
"1335",2020-03-26,"wyoming",56,56,0
"1336",2020-03-27,"alabama",1,639,4
"1337",2020-03-27,"alaska",2,85,1
"1338",2020-03-27,"arizona",4,665,15
"1339",2020-03-27,"arkansas",5,385,3
"1340",2020-03-27,"california",6,4914,102
"1341",2020-03-27,"colorado",8,1735,31
"1342",2020-03-27,"connecticut",9,1291,27
"1343",2020-03-27,"delaware",10,165,2
"1344",2020-03-27,"district of columbia",11,267,3
"1345",2020-03-27,"florida",12,3198,46
"1346",2020-03-27,"georgia",13,2198,64
"1347",2020-03-27,"guam",66,53,1
"1348",2020-03-27,"hawaii",15,120,0
"1349",2020-03-27,"idaho",16,231,4
"1350",2020-03-27,"illinois",17,3029,37
"1351",2020-03-27,"indiana",18,982,26
"1352",2020-03-27,"iowa",19,235,3
"1353",2020-03-27,"kansas",20,212,4
"1354",2020-03-27,"kentucky",21,302,8
"1355",2020-03-27,"louisiana",22,2746,119
"1356",2020-03-27,"maine",23,168,1
"1357",2020-03-27,"maryland",24,775,5
"1358",2020-03-27,"massachusetts",25,3240,35
"1359",2020-03-27,"michigan",26,3655,93
"1360",2020-03-27,"minnesota",27,398,4
"1361",2020-03-27,"mississippi",28,579,8
"1362",2020-03-27,"missouri",29,670,9
"1363",2020-03-27,"montana",30,121,1
"1364",2020-03-27,"nebraska",31,99,2
"1365",2020-03-27,"nevada",32,621,10
"1366",2020-03-27,"new hampshire",33,187,2
"1367",2020-03-27,"new jersey",34,8825,108
"1368",2020-03-27,"new mexico",35,191,1
"1369",2020-03-27,"new york",36,44745,645
"1370",2020-03-27,"north carolina",37,782,3
"1371",2020-03-27,"north dakota",38,68,1
"1372",2020-03-27,"ohio",39,1144,22
"1373",2020-03-27,"oklahoma",40,322,8
"1374",2020-03-27,"oregon",41,414,12
"1375",2020-03-27,"pennsylvania",42,2217,23
"1376",2020-03-27,"puerto rico",72,79,3
"1377",2020-03-27,"rhode island",44,203,0
"1378",2020-03-27,"south carolina",45,539,13
"1379",2020-03-27,"south dakota",46,58,1
"1380",2020-03-27,"tennessee",47,1180,6
"1381",2020-03-27,"texas",48,1940,23
"1382",2020-03-27,"utah",49,480,2
"1383",2020-03-27,"vermont",50,184,10
"1384",2020-03-27,"virgin islands",78,19,0
"1385",2020-03-27,"virginia",51,605,14
"1386",2020-03-27,"washington",53,3770,177
"1387",2020-03-27,"west virginia",54,96,0
"1388",2020-03-27,"wisconsin",55,930,16
"1389",2020-03-27,"wyoming",56,73,0
"1390",2020-03-28,"alabama",1,720,4
"1391",2020-03-28,"alaska",2,102,1
"1392",2020-03-28,"arizona",4,773,15
"1393",2020-03-28,"arkansas",5,409,5
"1394",2020-03-28,"california",6,5565,121
"1395",2020-03-28,"colorado",8,2061,44
"1396",2020-03-28,"connecticut",9,1524,33
"1397",2020-03-28,"delaware",10,214,5
"1398",2020-03-28,"district of columbia",11,304,4
"1399",2020-03-28,"florida",12,4038,56
"1400",2020-03-28,"georgia",13,2447,79
"1401",2020-03-28,"guam",66,57,1
"1402",2020-03-28,"hawaii",15,151,0
"1403",2020-03-28,"idaho",16,261,5
"1404",2020-03-28,"illinois",17,3547,50
"1405",2020-03-28,"indiana",18,1232,31
"1406",2020-03-28,"iowa",19,298,3
"1407",2020-03-28,"kansas",20,271,6
"1408",2020-03-28,"kentucky",21,394,9
"1409",2020-03-28,"louisiana",22,3315,137
"1410",2020-03-28,"maine",23,211,1
"1411",2020-03-28,"maryland",24,1066,10
"1412",2020-03-28,"massachusetts",25,4257,44
"1413",2020-03-28,"michigan",26,4634,111
"1414",2020-03-28,"minnesota",27,440,5
"1415",2020-03-28,"mississippi",28,669,13
"1416",2020-03-28,"missouri",29,837,10
"1417",2020-03-28,"montana",30,147,1
"1418",2020-03-28,"nebraska",31,121,2
"1419",2020-03-28,"nevada",32,738,14
"1420",2020-03-28,"new hampshire",33,214,2
"1421",2020-03-28,"new jersey",34,11124,140
"1422",2020-03-28,"new mexico",35,208,2
"1423",2020-03-28,"new york",36,53516,935
"1424",2020-03-28,"north carolina",37,971,4
"1425",2020-03-28,"north dakota",38,93,1
"1426",2020-03-28,"northern mariana islands",69,2,0
"1427",2020-03-28,"ohio",39,1406,25
"1428",2020-03-28,"oklahoma",40,377,15
"1429",2020-03-28,"oregon",41,479,13
"1430",2020-03-28,"pennsylvania",42,2815,35
"1431",2020-03-28,"puerto rico",72,100,3
"1432",2020-03-28,"rhode island",44,239,2
"1433",2020-03-28,"south carolina",45,660,15
"1434",2020-03-28,"south dakota",46,68,1
"1435",2020-03-28,"tennessee",47,1363,6
"1436",2020-03-28,"texas",48,2158,29
"1437",2020-03-28,"utah",49,608,2
"1438",2020-03-28,"vermont",50,211,12
"1439",2020-03-28,"virgin islands",78,19,0
"1440",2020-03-28,"virginia",51,739,17
"1441",2020-03-28,"washington",53,4311,191
"1442",2020-03-28,"west virginia",54,113,0
"1443",2020-03-28,"wisconsin",55,1042,17
"1444",2020-03-28,"wyoming",56,84,0
"1445",2020-03-29,"alabama",1,830,5
"1446",2020-03-29,"alaska",2,114,1
"1447",2020-03-29,"arizona",4,929,18
"1448",2020-03-29,"arkansas",5,449,6
"1449",2020-03-29,"california",6,6266,130
"1450",2020-03-29,"colorado",8,2315,47
"1451",2020-03-29,"connecticut",9,1993,34
"1452",2020-03-29,"delaware",10,232,6
"1453",2020-03-29,"district of columbia",11,342,5
"1454",2020-03-29,"florida",12,4942,59
"1455",2020-03-29,"georgia",13,2683,83
"1456",2020-03-29,"guam",66,58,1
"1457",2020-03-29,"hawaii",15,175,0
"1458",2020-03-29,"idaho",16,310,6
"1459",2020-03-29,"illinois",17,4613,70
"1460",2020-03-29,"indiana",18,1514,32
"1461",2020-03-29,"iowa",19,336,4
"1462",2020-03-29,"kansas",20,332,7
"1463",2020-03-29,"kentucky",21,439,9
"1464",2020-03-29,"louisiana",22,3539,152
"1465",2020-03-29,"maine",23,253,3
"1466",2020-03-29,"maryland",24,1244,11
"1467",2020-03-29,"massachusetts",25,4955,48
"1468",2020-03-29,"michigan",26,5486,132
"1469",2020-03-29,"minnesota",27,504,9
"1470",2020-03-29,"mississippi",28,759,14
"1471",2020-03-29,"missouri",29,902,12
"1472",2020-03-29,"montana",30,161,1
"1473",2020-03-29,"nebraska",31,136,2
"1474",2020-03-29,"nevada",32,920,15
"1475",2020-03-29,"new hampshire",33,258,3
"1476",2020-03-29,"new jersey",34,13386,161
"1477",2020-03-29,"new mexico",35,237,2
"1478",2020-03-29,"new york",36,59783,1180
"1479",2020-03-29,"north carolina",37,1164,6
"1480",2020-03-29,"north dakota",38,97,1
"1481",2020-03-29,"northern mariana islands",69,2,0
"1482",2020-03-29,"ohio",39,1665,30
"1483",2020-03-29,"oklahoma",40,429,16
"1484",2020-03-29,"oregon",41,548,13
"1485",2020-03-29,"pennsylvania",42,3441,40
"1486",2020-03-29,"puerto rico",72,127,5
"1487",2020-03-29,"rhode island",44,294,3
"1488",2020-03-29,"south carolina",45,774,16
"1489",2020-03-29,"south dakota",46,90,1
"1490",2020-03-29,"tennessee",47,1569,7
"1491",2020-03-29,"texas",48,2709,35
"1492",2020-03-29,"utah",49,719,2
"1493",2020-03-29,"vermont",50,235,12
"1494",2020-03-29,"virgin islands",78,23,0
"1495",2020-03-29,"virginia",51,889,22
"1496",2020-03-29,"washington",53,4896,207
"1497",2020-03-29,"west virginia",54,124,1
"1498",2020-03-29,"wisconsin",55,1120,17
"1499",2020-03-29,"wyoming",56,87,0
"1500",2020-03-30,"alabama",1,947,11
"1501",2020-03-30,"alaska",2,119,2
"1502",2020-03-30,"arizona",4,1169,20
"1503",2020-03-30,"arkansas",5,508,7
"1504",2020-03-30,"california",6,7421,146
"1505",2020-03-30,"colorado",8,2628,51
"1506",2020-03-30,"connecticut",9,2571,36
"1507",2020-03-30,"delaware",10,264,7
"1508",2020-03-30,"district of columbia",11,401,9
"1509",2020-03-30,"florida",12,5694,71
"1510",2020-03-30,"georgia",13,3032,102
"1511",2020-03-30,"guam",66,60,1
"1512",2020-03-30,"hawaii",15,204,0
"1513",2020-03-30,"idaho",16,415,7
"1514",2020-03-30,"illinois",17,5070,84
"1515",2020-03-30,"indiana",18,1788,35
"1516",2020-03-30,"iowa",19,424,6
"1517",2020-03-30,"kansas",20,373,9
"1518",2020-03-30,"kentucky",21,480,11
"1519",2020-03-30,"louisiana",22,4024,186
"1520",2020-03-30,"maine",23,275,3
"1521",2020-03-30,"maryland",24,1414,15
"1522",2020-03-30,"massachusetts",25,5752,56
"1523",2020-03-30,"michigan",26,6508,197
"1524",2020-03-30,"minnesota",27,576,10
"1525",2020-03-30,"mississippi",28,848,16
"1526",2020-03-30,"missouri",29,1049,13
"1527",2020-03-30,"montana",30,177,4
"1528",2020-03-30,"nebraska",31,185,3
"1529",2020-03-30,"nevada",32,1044,18
"1530",2020-03-30,"new hampshire",33,314,3
"1531",2020-03-30,"new jersey",34,16636,199
"1532",2020-03-30,"new mexico",35,281,4
"1533",2020-03-30,"new york",36,67462,1512
"1534",2020-03-30,"north carolina",37,1302,6
"1535",2020-03-30,"north dakota",38,108,3
"1536",2020-03-30,"northern mariana islands",69,2,0
"1537",2020-03-30,"ohio",39,1933,40
"1538",2020-03-30,"oklahoma",40,481,17
"1539",2020-03-30,"oregon",41,606,16
"1540",2020-03-30,"pennsylvania",42,4156,48
"1541",2020-03-30,"puerto rico",72,174,6
"1542",2020-03-30,"rhode island",44,408,4
"1543",2020-03-30,"south carolina",45,925,18
"1544",2020-03-30,"south dakota",46,100,1
"1545",2020-03-30,"tennessee",47,1721,13
"1546",2020-03-30,"texas",48,3036,46
"1547",2020-03-30,"utah",49,806,4
"1548",2020-03-30,"vermont",50,256,12
"1549",2020-03-30,"virgin islands",78,30,0
"1550",2020-03-30,"virginia",51,1020,26
"1551",2020-03-30,"washington",53,5179,221
"1552",2020-03-30,"west virginia",54,145,1
"1553",2020-03-30,"wisconsin",55,1267,20
"1554",2020-03-30,"wyoming",56,95,0
"1555",2020-03-31,"alabama",1,999,13
"1556",2020-03-31,"alaska",2,133,2
"1557",2020-03-31,"arizona",4,1298,24
"1558",2020-03-31,"arkansas",5,564,8
"1559",2020-03-31,"california",6,8582,183
"1560",2020-03-31,"colorado",8,2990,69
"1561",2020-03-31,"connecticut",9,3128,69
"1562",2020-03-31,"delaware",10,319,10
"1563",2020-03-31,"district of columbia",11,495,9
"1564",2020-03-31,"florida",12,6741,85
"1565",2020-03-31,"georgia",13,4116,125
"1566",2020-03-31,"guam",66,139,2
"1567",2020-03-31,"hawaii",15,224,1
"1568",2020-03-31,"idaho",16,526,9
"1569",2020-03-31,"illinois",17,5992,107
"1570",2020-03-31,"indiana",18,2159,50
"1571",2020-03-31,"iowa",19,498,7
"1572",2020-03-31,"kansas",20,434,10
"1573",2020-03-31,"kentucky",21,590,18
"1574",2020-03-31,"louisiana",22,5237,240
"1575",2020-03-31,"maine",23,303,5
"1576",2020-03-31,"maryland",24,1662,18
"1577",2020-03-31,"massachusetts",25,6620,89
"1578",2020-03-31,"michigan",26,7629,264
"1579",2020-03-31,"minnesota",27,629,12
"1580",2020-03-31,"mississippi",28,937,20
"1581",2020-03-31,"missouri",29,1350,15
"1582",2020-03-31,"montana",30,198,5
"1583",2020-03-31,"nebraska",31,193,4
"1584",2020-03-31,"nevada",32,1113,26
"1585",2020-03-31,"new hampshire",33,367,3
"1586",2020-03-31,"new jersey",34,18696,267
"1587",2020-03-31,"new mexico",35,315,5
"1588",2020-03-31,"new york",36,76211,1929
"1589",2020-03-31,"north carolina",37,1526,10
"1590",2020-03-31,"north dakota",38,126,3
"1591",2020-03-31,"northern mariana islands",69,2,0
"1592",2020-03-31,"ohio",39,2199,55
"1593",2020-03-31,"oklahoma",40,566,23
"1594",2020-03-31,"oregon",41,690,18
"1595",2020-03-31,"pennsylvania",42,4997,72
"1596",2020-03-31,"puerto rico",72,239,8
"1597",2020-03-31,"rhode island",44,488,8
"1598",2020-03-31,"south carolina",45,1083,22
"1599",2020-03-31,"south dakota",46,107,1
"1600",2020-03-31,"tennessee",47,2049,13
"1601",2020-03-31,"texas",48,3570,57
"1602",2020-03-31,"utah",49,887,5
"1603",2020-03-31,"vermont",50,293,13
"1604",2020-03-31,"virgin islands",78,30,0
"1605",2020-03-31,"virginia",51,1249,27
"1606",2020-03-31,"washington",53,5292,226
"1607",2020-03-31,"west virginia",54,162,1
"1608",2020-03-31,"wisconsin",55,1351,25
"1609",2020-03-31,"wyoming",56,120,0
"1610",2020-04-01,"alabama",1,1106,28
"1611",2020-04-01,"alaska",2,143,2
"1612",2020-04-01,"arizona",4,1413,29
"1613",2020-04-01,"arkansas",5,624,10
"1614",2020-04-01,"california",6,9816,212
"1615",2020-04-01,"colorado",8,3346,80
"1616",2020-04-01,"connecticut",9,3557,85
"1617",2020-04-01,"delaware",10,368,11
"1618",2020-04-01,"district of columbia",11,586,11
"1619",2020-04-01,"florida",12,7765,100
"1620",2020-04-01,"georgia",13,4747,154
"1621",2020-04-01,"guam",66,147,3
"1622",2020-04-01,"hawaii",15,258,1
"1623",2020-04-01,"idaho",16,669,9
"1624",2020-04-01,"illinois",17,6978,146
"1625",2020-04-01,"indiana",18,2564,65
"1626",2020-04-01,"iowa",19,549,9
"1627",2020-04-01,"kansas",20,488,11
"1628",2020-04-01,"kentucky",21,674,20
"1629",2020-04-01,"louisiana",22,6424,273
"1630",2020-04-01,"maine",23,344,7
"1631",2020-04-01,"maryland",24,1985,33
"1632",2020-04-01,"massachusetts",25,7738,122
"1633",2020-04-01,"michigan",26,9292,336
"1634",2020-04-01,"minnesota",27,689,17
"1635",2020-04-01,"mississippi",28,1073,22
"1636",2020-04-01,"missouri",29,1580,18
"1637",2020-04-01,"montana",30,217,5
"1638",2020-04-01,"nebraska",31,249,5
"1639",2020-04-01,"nevada",32,1279,32
"1640",2020-04-01,"new hampshire",33,415,4
"1641",2020-04-01,"new jersey",34,22255,355
"1642",2020-04-01,"new mexico",35,363,6
"1643",2020-04-01,"new york",36,84363,2415
"1644",2020-04-01,"north carolina",37,1580,11
"1645",2020-04-01,"north dakota",38,147,3
"1646",2020-04-01,"northern mariana islands",69,6,1
"1647",2020-04-01,"ohio",39,2547,65
"1648",2020-04-01,"oklahoma",40,719,30
"1649",2020-04-01,"oregon",41,736,19
"1650",2020-04-01,"pennsylvania",42,5805,74
"1651",2020-04-01,"puerto rico",72,286,11
"1652",2020-04-01,"rhode island",44,566,10
"1653",2020-04-01,"south carolina",45,1293,26
"1654",2020-04-01,"south dakota",46,128,2
"1655",2020-04-01,"tennessee",47,2689,23
"1656",2020-04-01,"texas",48,4255,63
"1657",2020-04-01,"utah",49,1012,7
"1658",2020-04-01,"vermont",50,321,16
"1659",2020-04-01,"virgin islands",78,30,0
"1660",2020-04-01,"virginia",51,1511,34
"1661",2020-04-01,"washington",53,5588,249
"1662",2020-04-01,"west virginia",54,191,2
"1663",2020-04-01,"wisconsin",55,1550,33
"1664",2020-04-01,"wyoming",56,137,0
"1665",2020-04-02,"alabama",1,1270,32
"1666",2020-04-02,"alaska",2,146,2
"1667",2020-04-02,"arizona",4,1600,35
"1668",2020-04-02,"arkansas",5,683,12
"1669",2020-04-02,"california",6,11190,247
"1670",2020-04-02,"colorado",8,3728,96
"1671",2020-04-02,"connecticut",9,3824,112
"1672",2020-04-02,"delaware",10,393,12
"1673",2020-04-02,"district of columbia",11,653,12
"1674",2020-04-02,"florida",12,9000,144
"1675",2020-04-02,"georgia",13,5444,176
"1676",2020-04-02,"guam",66,152,3
"1677",2020-04-02,"hawaii",15,283,2
"1678",2020-04-02,"idaho",16,890,9
"1679",2020-04-02,"illinois",17,7695,165
"1680",2020-04-02,"indiana",18,3040,78
"1681",2020-04-02,"iowa",19,614,11
"1682",2020-04-02,"kansas",20,554,14
"1683",2020-04-02,"kentucky",21,747,34
"1684",2020-04-02,"louisiana",22,9152,310
"1685",2020-04-02,"maine",23,376,7
"1686",2020-04-02,"maryland",24,2331,36
"1687",2020-04-02,"massachusetts",25,8966,154
"1688",2020-04-02,"michigan",26,10791,417
"1689",2020-04-02,"minnesota",27,742,18
"1690",2020-04-02,"mississippi",28,1177,26
"1691",2020-04-02,"missouri",29,1834,24
"1692",2020-04-02,"montana",30,241,5
"1693",2020-04-02,"nebraska",31,273,6
"1694",2020-04-02,"nevada",32,1458,38
"1695",2020-04-02,"new hampshire",33,479,5
"1696",2020-04-02,"new jersey",34,25590,539
"1697",2020-04-02,"new mexico",35,403,7
"1698",2020-04-02,"new york",36,92971,2963
"1699",2020-04-02,"north carolina",37,1857,17
"1700",2020-04-02,"north dakota",38,159,3
"1701",2020-04-02,"northern mariana islands",69,8,1
"1702",2020-04-02,"ohio",39,2902,81
"1703",2020-04-02,"oklahoma",40,879,34
"1704",2020-04-02,"oregon",41,826,21
"1705",2020-04-02,"pennsylvania",42,7016,90
"1706",2020-04-02,"puerto rico",72,316,12
"1707",2020-04-02,"rhode island",44,657,12
"1708",2020-04-02,"south carolina",45,1554,31
"1709",2020-04-02,"south dakota",46,165,2
"1710",2020-04-02,"tennessee",47,2868,32
"1711",2020-04-02,"texas",48,4880,79
"1712",2020-04-02,"utah",49,1077,7
"1713",2020-04-02,"vermont",50,338,17
"1714",2020-04-02,"virgin islands",78,37,0
"1715",2020-04-02,"virginia",51,1705,41
"1716",2020-04-02,"washington",53,6585,272
"1717",2020-04-02,"west virginia",54,217,2
"1718",2020-04-02,"wisconsin",55,1730,37
"1719",2020-04-02,"wyoming",56,153,0
"1720",2020-04-03,"alabama",1,1535,38
"1721",2020-04-03,"alaska",2,156,2
"1722",2020-04-03,"arizona",4,1769,41
"1723",2020-04-03,"arkansas",5,738,12
"1724",2020-04-03,"california",6,12569,282
"1725",2020-04-03,"colorado",8,4182,110
"1726",2020-04-03,"connecticut",9,4915,132
"1727",2020-04-03,"delaware",10,450,14
"1728",2020-04-03,"district of columbia",11,757,15
"1729",2020-04-03,"florida",12,10260,169
"1730",2020-04-03,"georgia",13,5967,198
"1731",2020-04-03,"guam",66,154,4
"1732",2020-04-03,"hawaii",15,317,3
"1733",2020-04-03,"idaho",16,1012,10
"1734",2020-04-03,"illinois",17,8904,211
"1735",2020-04-03,"indiana",18,3439,102
"1736",2020-04-03,"iowa",19,699,11
"1737",2020-04-03,"kansas",20,624,19
"1738",2020-04-03,"kentucky",21,762,34
"1739",2020-04-03,"louisiana",22,10299,370
"1740",2020-04-03,"maine",23,432,9
"1741",2020-04-03,"maryland",24,2758,42
"1742",2020-04-03,"massachusetts",25,10402,192
"1743",2020-04-03,"michigan",26,12669,478
"1744",2020-04-03,"minnesota",27,789,22
"1745",2020-04-03,"mississippi",28,1358,29
"1746",2020-04-03,"missouri",29,2113,31
"1747",2020-04-03,"montana",30,262,5
"1748",2020-04-03,"nebraska",31,296,6
"1749",2020-04-03,"nevada",32,1549,43
"1750",2020-04-03,"new hampshire",33,540,7
"1751",2020-04-03,"new jersey",34,29895,647
"1752",2020-04-03,"new mexico",35,495,10
"1753",2020-04-03,"new york",36,103651,3716
"1754",2020-04-03,"north carolina",37,2093,19
"1755",2020-04-03,"north dakota",38,173,3
"1756",2020-04-03,"northern mariana islands",69,8,1
"1757",2020-04-03,"ohio",39,3312,91
"1758",2020-04-03,"oklahoma",40,987,38
"1759",2020-04-03,"oregon",41,899,22
"1760",2020-04-03,"pennsylvania",42,8420,102
"1761",2020-04-03,"puerto rico",72,378,15
"1762",2020-04-03,"rhode island",44,711,14
"1763",2020-04-03,"south carolina",45,1700,34
"1764",2020-04-03,"south dakota",46,187,2
"1765",2020-04-03,"tennessee",47,3032,36
"1766",2020-04-03,"texas",48,5669,97
"1767",2020-04-03,"utah",49,1248,7
"1768",2020-04-03,"vermont",50,389,17
"1769",2020-04-03,"virgin islands",78,38,0
"1770",2020-04-03,"virginia",51,2011,46
"1771",2020-04-03,"washington",53,6966,293
"1772",2020-04-03,"west virginia",54,242,2
"1773",2020-04-03,"wisconsin",55,1916,49
"1774",2020-04-03,"wyoming",56,166,0
"1775",2020-04-04,"alabama",1,1632,44
"1776",2020-04-04,"alaska",2,169,3
"1777",2020-04-04,"arizona",4,2019,53
"1778",2020-04-04,"arkansas",5,743,14
"1779",2020-04-04,"california",6,13796,323
"1780",2020-04-04,"colorado",8,4574,126
"1781",2020-04-04,"connecticut",9,5276,165
"1782",2020-04-04,"delaware",10,593,14
"1783",2020-04-04,"district of columbia",11,902,21
"1784",2020-04-04,"florida",12,11537,194
"1785",2020-04-04,"georgia",13,6383,208
"1786",2020-04-04,"guam",66,223,4
"1787",2020-04-04,"hawaii",15,349,3
"1788",2020-04-04,"idaho",16,1076,10
"1789",2020-04-04,"illinois",17,10357,248
"1790",2020-04-04,"indiana",18,3955,116
"1791",2020-04-04,"iowa",19,786,11
"1792",2020-04-04,"kansas",20,701,21
"1793",2020-04-04,"kentucky",21,909,40
"1794",2020-04-04,"louisiana",22,12500,412
"1795",2020-04-04,"maine",23,456,10
"1796",2020-04-04,"maryland",24,3125,54
"1797",2020-04-04,"massachusetts",25,11736,216
"1798",2020-04-04,"michigan",26,14225,540
"1799",2020-04-04,"minnesota",27,865,24
"1800",2020-04-04,"mississippi",28,1455,35
"1801",2020-04-04,"missouri",29,2291,44
"1802",2020-04-04,"montana",30,281,6
"1803",2020-04-04,"nebraska",31,339,8
"1804",2020-04-04,"nevada",32,1758,46
"1805",2020-04-04,"new hampshire",33,621,9
"1806",2020-04-04,"new jersey",34,34124,847
"1807",2020-04-04,"new mexico",35,543,11
"1808",2020-04-04,"new york",36,115963,4535
"1809",2020-04-04,"north carolina",37,2402,30
"1810",2020-04-04,"north dakota",38,186,3
"1811",2020-04-04,"northern mariana islands",69,8,1
"1812",2020-04-04,"ohio",39,3739,102
"1813",2020-04-04,"oklahoma",40,1159,42
"1814",2020-04-04,"oregon",41,999,26
"1815",2020-04-04,"pennsylvania",42,10109,139
"1816",2020-04-04,"puerto rico",72,452,18
"1817",2020-04-04,"rhode island",44,806,17
"1818",2020-04-04,"south carolina",45,1917,40
"1819",2020-04-04,"south dakota",46,212,2
"1820",2020-04-04,"tennessee",47,3265,47
"1821",2020-04-04,"texas",48,6566,124
"1822",2020-04-04,"utah",49,1426,8
"1823",2020-04-04,"vermont",50,461,20
"1824",2020-04-04,"virgin islands",78,42,0
"1825",2020-04-04,"virginia",51,2406,52
"1826",2020-04-04,"washington",53,7498,318
"1827",2020-04-04,"west virginia",54,282,2
"1828",2020-04-04,"wisconsin",55,2112,60
"1829",2020-04-04,"wyoming",56,188,0
"1830",2020-04-05,"alabama",1,1840,45
"1831",2020-04-05,"alaska",2,183,4
"1832",2020-04-05,"arizona",4,2269,64
"1833",2020-04-05,"arkansas",5,853,16
"1834",2020-04-05,"california",6,15076,349
"1835",2020-04-05,"colorado",8,4950,140
"1836",2020-04-05,"connecticut",9,5675,189
"1837",2020-04-05,"delaware",10,673,14
"1838",2020-04-05,"district of columbia",11,998,22
"1839",2020-04-05,"florida",12,12342,220
"1840",2020-04-05,"georgia",13,6742,219
"1841",2020-04-05,"guam",66,265,4
"1842",2020-04-05,"hawaii",15,369,4
"1843",2020-04-05,"idaho",16,1100,10
"1844",2020-04-05,"illinois",17,11276,282
"1845",2020-04-05,"indiana",18,4413,127
"1846",2020-04-05,"iowa",19,868,22
"1847",2020-04-05,"kansas",20,763,23
"1848",2020-04-05,"kentucky",21,1048,44
"1849",2020-04-05,"louisiana",22,13014,477
"1850",2020-04-05,"maine",23,470,10
"1851",2020-04-05,"maryland",24,3609,68
"1852",2020-04-05,"massachusetts",25,12500,231
"1853",2020-04-05,"michigan",26,15633,616
"1854",2020-04-05,"minnesota",27,935,29
"1855",2020-04-05,"mississippi",28,1638,43
"1856",2020-04-05,"missouri",29,2367,52
"1857",2020-04-05,"montana",30,298,6
"1858",2020-04-05,"nebraska",31,376,8
"1859",2020-04-05,"nevada",32,1880,46
"1860",2020-04-05,"new hampshire",33,669,9
"1861",2020-04-05,"new jersey",34,37505,917
"1862",2020-04-05,"new mexico",35,624,12
"1863",2020-04-05,"new york",36,124085,5335
"1864",2020-04-05,"north carolina",37,2585,37
"1865",2020-04-05,"north dakota",38,207,3
"1866",2020-04-05,"northern mariana islands",69,8,1
"1867",2020-04-05,"ohio",39,4043,119
"1868",2020-04-05,"oklahoma",40,1251,46
"1869",2020-04-05,"oregon",41,1068,27
"1870",2020-04-05,"pennsylvania",42,11589,159
"1871",2020-04-05,"puerto rico",72,475,20
"1872",2020-04-05,"rhode island",44,922,25
"1873",2020-04-05,"south carolina",45,2049,44
"1874",2020-04-05,"south dakota",46,240,2
"1875",2020-04-05,"tennessee",47,3538,50
"1876",2020-04-05,"texas",48,7091,136
"1877",2020-04-05,"utah",49,1618,8
"1878",2020-04-05,"vermont",50,512,22
"1879",2020-04-05,"virgin islands",78,42,0
"1880",2020-04-05,"virginia",51,2636,52
"1881",2020-04-05,"washington",53,7984,344
"1882",2020-04-05,"west virginia",54,324,3
"1883",2020-04-05,"wisconsin",55,2267,73
"1884",2020-04-05,"wyoming",56,200,0
"1885",2020-04-06,"alabama",1,2005,53
"1886",2020-04-06,"alaska",2,189,4
"1887",2020-04-06,"arizona",4,2465,67
"1888",2020-04-06,"arkansas",5,927,16
"1889",2020-04-06,"california",6,16284,386
"1890",2020-04-06,"colorado",8,5172,150
"1891",2020-04-06,"connecticut",9,6906,206
"1892",2020-04-06,"delaware",10,783,15
"1893",2020-04-06,"district of columbia",11,1097,24
"1894",2020-04-06,"florida",12,13621,253
"1895",2020-04-06,"georgia",13,7558,294
"1896",2020-04-06,"guam",66,266,4
"1897",2020-04-06,"hawaii",15,385,5
"1898",2020-04-06,"idaho",16,1170,13
"1899",2020-04-06,"illinois",17,12262,309
"1900",2020-04-06,"indiana",18,4956,141
"1901",2020-04-06,"iowa",19,946,25
